Date,Open,High,Low,Close,Adj Close,Volume
2015-03-13,719.500000,719.500000,702.000000,704.599976,657.219421,2839984
2015-03-16,709.500000,710.112000,703.750000,706.987000,659.445923,4702048
2015-03-17,711.000000,720.450012,707.724976,715.724976,667.596375,5144028
2015-03-18,718.500000,720.000000,697.500000,700.125000,653.045410,15227544
2015-03-19,695.000000,700.900024,685.000000,687.150024,640.942932,5621879
2015-03-20,688.950012,690.000000,673.000000,678.299988,632.687988,3616042
2015-03-23,684.000000,685.450012,650.200012,656.799988,612.633728,3672301
2015-03-24,661.000000,667.500000,652.000000,659.650024,615.292114,3793847
2015-03-25,663.000000,663.000000,651.000000,656.349976,612.214050,3053431
2015-03-26,656.000000,665.000000,648.150024,651.150024,607.363708,3774322
2015-03-27,654.000000,661.400024,639.000000,645.900024,602.466797,3223159
2015-03-30,647.900024,652.750000,618.650024,626.950012,584.791016,3887546
2015-03-31,633.099976,639.599976,626.500000,629.700012,587.356140,3125329
2015-04-01,630.500000,638.700012,629.000000,632.700012,590.154358,4892589
2015-04-06,635.099976,647.500000,635.099976,643.349976,600.088135,5050758
2015-04-07,646.349976,656.000000,644.950012,652.849976,608.949341,1922672
2015-04-08,656.950012,676.000000,656.000000,672.299988,627.091431,3505745
2015-04-09,679.900024,680.599976,662.799988,670.400024,625.319275,1882337
2015-04-10,670.799988,673.450012,655.000000,660.200012,615.805115,1675314
2015-04-13,664.700012,674.400024,650.650024,664.400024,619.722717,1357726
2015-04-15,664.400024,671.650024,656.000000,659.849976,615.478577,3785304
2015-04-16,662.700012,664.250000,644.500000,656.049988,611.934143,1850395
2015-04-17,652.000000,653.000000,634.150024,641.049988,597.942810,2224178
2015-04-20,641.000000,641.000000,622.500000,632.299988,589.781250,2301636
2015-04-21,624.049988,644.250000,622.000000,637.500000,594.631531,1504719
2015-04-22,635.000000,635.900024,622.599976,629.799988,587.449402,3464944
2015-04-23,632.299988,637.299988,611.150024,615.200012,573.831116,3887545
2015-04-24,611.700012,614.700012,578.099976,587.500000,547.993774,3375425
2015-04-27,591.099976,596.450012,565.099976,587.250000,547.760620,4643882
2015-04-28,587.900024,612.000000,580.000000,608.599976,567.674927,1776573
2015-04-29,608.000000,626.849976,602.099976,616.900024,575.416870,1729917
2015-04-30,616.000000,625.799988,598.299988,621.349976,579.567505,2983762
2015-05-04,622.900024,624.849976,603.000000,611.750000,570.613159,2859253
2015-05-05,617.000000,620.000000,604.849976,609.950012,568.934265,2826920
2015-05-06,612.000000,616.349976,600.000000,608.900024,567.954712,3148933
2015-05-07,602.000000,618.000000,600.000000,614.250000,572.945007,1954517
2015-05-08,622.000000,624.900024,616.000000,621.400024,579.614197,1400231
2015-05-11,625.000000,639.900024,618.000000,631.299988,588.848450,2019842
2015-05-12,633.000000,638.799988,612.049988,616.200012,574.763916,2539734
2015-05-13,620.950012,622.000000,611.049988,616.349976,574.903748,2839628
2015-05-14,615.000000,617.450012,606.700012,615.450012,574.064331,1443799
2015-05-15,612.549988,621.950012,612.099976,618.349976,576.769287,1245727
2015-05-18,616.400024,621.000000,605.000000,612.599976,571.405884,2241358
2015-05-19,612.000000,623.950012,609.299988,619.250000,577.608765,1760702
2015-05-20,620.950012,643.000000,620.950012,640.799988,597.709656,2353164
2015-05-21,643.150024,659.500000,641.000000,655.599976,611.514465,2427489
2015-05-22,654.900024,669.000000,648.000000,667.049988,622.194458,1589768
2015-05-25,664.849976,668.900024,630.650024,648.450012,604.845276,1795055
2015-05-26,630.000000,653.750000,629.000000,640.250000,597.196655,2608856
2015-05-27,576.250000,578.599976,545.099976,549.099976,512.175964,22929044
2015-05-28,550.000000,559.900024,541.000000,545.099976,508.444977,11498735
2015-05-29,549.950012,556.900024,546.900024,554.400024,517.119568,4961544
2015-06-01,559.000000,559.000000,548.000000,550.599976,513.575134,1842699
2015-06-02,551.000000,557.900024,544.250000,549.400024,512.455811,2276829
2015-06-03,552.900024,554.799988,540.049988,547.349976,510.543640,3675701
2015-06-04,551.849976,559.799988,548.000000,557.250000,519.777893,2352012
2015-06-05,558.000000,559.000000,551.000000,553.500000,516.280151,1385964
2015-06-08,554.900024,555.450012,546.400024,550.549988,513.528503,1412942
2015-06-09,549.450012,550.900024,519.049988,540.500000,504.154297,3680213
2015-06-10,540.500000,558.799988,540.500000,556.299988,518.891785,2135795
2015-06-11,555.299988,564.299988,552.400024,557.549988,520.057739,2140594
2015-06-12,552.000000,558.500000,543.400024,551.450012,514.367920,1974142
2015-06-15,551.000000,561.000000,546.000000,554.049988,516.793091,1749558
2015-06-16,555.000000,555.000000,546.349976,551.450012,514.367920,1591051
2015-06-17,553.500000,556.400024,546.200012,549.150024,512.222717,1913683
2015-06-18,547.200012,549.650024,540.099976,541.200012,504.807220,3012586
2015-06-19,544.950012,550.599976,542.049988,544.150024,507.558838,2307788
2015-06-22,545.000000,552.500000,543.049988,551.450012,514.367920,1939726
2015-06-23,552.000000,558.599976,548.650024,553.599976,516.373352,760738
2015-06-24,553.000000,553.000000,541.150024,545.299988,508.631470,3296386
2015-06-25,544.000000,545.450012,528.000000,529.799988,494.173798,5294305
2015-06-26,528.849976,535.799988,520.049988,521.799988,486.711731,3503690
2015-06-29,515.000000,517.599976,467.100006,483.350006,450.847351,11484481
2015-06-30,475.000000,491.700012,472.000000,477.799988,445.670502,12372399
2015-07-01,476.649994,488.350006,475.799988,486.149994,453.459015,4380793
2015-07-02,489.000000,489.899994,477.350006,479.299988,447.069672,2751848
2015-07-03,480.000000,482.000000,469.000000,471.600006,439.887451,2800735
2015-07-06,465.000000,469.649994,458.500000,464.549988,433.311523,2655385
2015-07-07,465.000000,476.700012,464.549988,471.399994,439.700897,2972045
2015-07-08,469.799988,472.750000,460.299988,470.299988,438.674866,3449261
2015-07-09,474.000000,478.899994,471.100006,474.299988,442.405853,2410385
2015-07-10,478.000000,478.000000,469.000000,474.000000,442.126068,1847909
2015-07-13,474.049988,477.000000,469.600006,475.799988,443.804993,2244361
2015-07-14,478.950012,481.000000,475.000000,476.899994,444.831055,2094711
2015-07-15,478.000000,485.000000,477.549988,479.950012,447.675964,1691337
2015-07-16,483.399994,495.750000,480.200012,491.799988,458.729095,2547683
2015-07-17,493.950012,505.799988,493.000000,502.149994,468.383148,5006283
2015-07-20,502.500000,504.200012,491.350006,500.799988,467.123901,3004605
2015-07-21,502.899994,520.500000,499.750000,509.399994,475.145599,3506058
2015-07-22,510.500000,513.450012,497.700012,510.149994,475.845154,2086049
2015-07-23,506.899994,512.299988,499.000000,500.049988,471.975342,2670981
2015-07-24,498.500000,514.950012,495.000000,511.049988,482.357758,2285622
2015-07-27,511.000000,525.000000,508.100006,519.549988,490.380524,4208795
2015-07-28,522.000000,529.700012,517.700012,523.549988,494.155945,6316959
2015-07-29,523.950012,529.000000,522.599976,525.549988,496.043640,2061983
2015-07-30,529.000000,532.799988,519.400024,524.349976,494.911041,6558111
2015-07-31,527.900024,532.000000,525.450012,530.700012,500.904541,1229591
2015-08-03,529.000000,533.500000,521.500000,523.599976,494.203186,811778
2015-08-04,525.000000,549.000000,524.150024,542.049988,511.617340,2145670
2015-08-05,543.900024,558.799988,542.000000,550.599976,519.687256,2640419
2015-08-06,556.000000,557.049988,531.099976,533.900024,503.924988,1547635
2015-08-07,534.799988,545.400024,531.450012,535.150024,505.104767,1367440
2015-08-10,536.450012,542.150024,526.849976,530.950012,501.140564,600681
2015-08-11,532.299988,545.000000,531.000000,540.650024,510.295959,1434009
2015-08-12,545.000000,559.250000,536.150024,557.549988,526.247070,3674098
2015-08-13,557.000000,567.500000,543.500000,551.299988,520.347961,2714434
2015-08-14,546.000000,562.200012,538.000000,555.049988,523.887451,2257748
2015-08-17,559.900024,564.700012,549.000000,551.900024,520.914307,2144457
2015-08-18,552.000000,564.000000,552.000000,562.450012,530.872009,2130201
2015-08-19,565.299988,565.299988,557.049988,560.299988,528.842712,1599058
2015-08-20,575.000000,575.750000,555.099976,558.900024,527.521362,2873282
2015-08-21,554.599976,569.150024,545.049988,563.049988,531.438293,1329500
2015-08-24,549.000000,557.849976,519.549988,523.650024,494.250397,3422600
2015-08-25,530.000000,543.500000,492.700012,528.000000,498.356140,3057676
2015-08-26,530.000000,532.950012,505.000000,507.299988,478.818298,2169411
